3,23,55,9
3,80,64,9
3,35,73,4
3,87,77,9
3,50,86,2
3,70,88,2
3,60,90,8
3,95,98,3
3,65,101,7
3,61,108,8
3,40,116,5
3,11,121,5
3,3,126,1
3,20,127,5
3,58,132,2
3,31,134,6
3,46,140,7
3,68,147,4
3,86,151,5
3,77,156,7
3,89,163,8
3,74,171,3
3,48,174,5
3,15,179,5
3,10,184,1
3,36,185,5
3,43,190,3
3,39,193,7
3,67,200,1
3,81,201,4
3,59,205,1
3,90,206,8
3,88,214,6
3,82,220,2
3,52,222,1
3,44,223,2
3,34,237,3
3,7,241,3
3,6,244,4
3,94,252,7
3,26,259,2
3,97,261,2
3,56,267,9
3,76,276,9
3,33,285,9
3,73,294,9
3,99,303,1
3,22,304,2
3,27,306,4
3,100,310,4
3,45,314,6
3,91,320,2
3,28,322,6
3,14,328,1
3,85,329,5
3,5,334,8
3,4,342,8
3,32,350,5
3,2,355,2
3,69,357,4
3,8,361,7
3,75,368,2
3,55,370,3
3,84,374,3
3,51,377,5
3,38,383,3
3,96,423,5
3,30,428,2
3,29,430,3
3,83,433,8
3,13,441,2
3,92,443,9
3,42,452,9
3,63,461,3
3,93,464,8
3,37,472,7
3,9,479,4
3,41,483,2
3,72,485,6
3,49,491,2
3,12,493,6
3,79,499,9
3,71,508,7
3,53,515,3
3,66,518,3
3,78,521,5
3,54,532,6
3,21,573,2
4,65,0,9
4,25,9,8
4,62,17,4
4,35,21,5
4,60,26,3
4,46,29,9
4,3,38,8
4,16,46,6
4,17,52,2
4,24,54,5
4,98,59,1
4,87,60,8
4,11,68,8
4,1,76,3
4,80,79,5
4,20,84,8
4,64,92,9
4,19,101,2
4,31,103,5
4,74,108,3
4,67,111,2
4,57,113,4
4,88,117,8
4,95,125,5
4,18,130,6
4,50,136,5
4,23,141,1
4,94,142,1
4,6,143,7
4,33,150,6
4,48,156,3
4,99,159,1
4,14,160,6
4,58,166,2
4,91,168,5
4,36,173,2
4,32,175,6
4,68,181,5
4,86,186,8
4,70,194,4
4,15,198,4
4,26,202,8
4,82,210,6
4,56,216,3
4,61,219,3
4,47,222,2
4,76,224,1
4,8,225,4
4,59,229,3
4,7,244,7
4,34,256,9
4,40,265,7
4,73,272,5
4,97,277,9
4,89,286,4
4,10,290,1
4,28,291,9
4,53,300,4
4,77,304,7
4,52,311,5
4,90,316,3
4,5,319,1
4,45,320,3
4,81,323,4
4,12,327,4
4,27,331,6
4,22,338,1
4,84,348,6
4,100,354,7
4,51,367,6
4,75,373,8
4,2,381,3
4,43,384,2
4,39,386,9
4,4,395,9
4,69,404,6
4,29,410,5
4,38,415,6
4,63,421,6
4,30,427,1
4,42,428,4
4,85,432,8
4,55,440,5
4,83,445,3
4,79,448,6
4,71,454,4
4,13,458,8
4,9,466,3
4,41,469,7
4,49,476,2
4,93,495,5
4,96,500,6
4,72,506,9
4,37,515,9
4,44,524,6
4,92,530,9
4,66,539,1
4,78,540,7
4,54,552,8
4,21,565,8
5,35,0,2
5,25,2,4
5,62,6,2
5,60,8,7
5,19,15,2
5,3,17,4
5,50,21,2
5,18,23,2
5,86,25,3
5,26,28,2
5,33,30,7
5,64,37,7
5,24,44,6
5,98,50,7
5,65,57,9
5,16,66,2
5,20,68,1
5,73,69,3
5,22,72,7
5,1,79,8
5,17,87,7
5,46,94,2
5,11,96,9
5,45,105,6
5,87,111,3
5,76,114,4
5,23,118,9
5,80,127,1
5,48,128,9
5,95,137,9
5,31,146,5
5,88,151,6
5,58,157,9
5,74,166,4
5,67,170,7
5,57,177,9
5,68,186,7
5,15,193,5
5,82,198,5
5,70,203,2
5,6,205,2
5,14,207,4
5,5,211,4
5,91,215,4
5,69,219,7
5,94,226,8
5,56,234,5
5,7,239,2
5,47,241,9
5,40,250,7
5,61,257,8
5,34,265,7
5,99,272,3
5,77,275,1
5,100,276,4
5,28,280,9
5,97,289,9
5,38,298,5
5,89,303,7
5,10,310,8
5,85,318,6
5,83,324,5
5,81,329,4
5,90,333,5
5,27,338,9
5,2,347,7
5,43,354,1
5,36,355,4
5,84,359,2
5,51,361,6
5,13,367,9
5,4,376,1
5,96,377,6
5,8,383,1
5,42,384,3
5,75,387,1
5,12,388,6
5,63,394,8
5,39,402,2
5,59,404,4
5,32,408,8
5,30,416,1
5,71,417,6
5,92,423,2
5,41,428,6
5,29,434,4
5,93,438,4
5,49,456,5
5,66,461,8
5,9,469,6
5,78,475,9
5,55,488,5
5,44,506,5
5,52,511,3
5,53,518,8
5,79,526,3
5,72,529,7
5,37,536,3
5,21,539,4
5,54,543,9
6,80,0,5
6,16,5,6
6,23,11,2
6,7,13,9
6,25,22,1
6,62,23,1
6,1,24,9
6,87,33,2
6,51,35,6
6,98,41,8
6,58,49,2
6,39,51,4
6,17,55,9
6,64,64,1
6,35,65,1
6,60,66,8
6,65,74,7
6,24,81,2
6,19,83,2
6,46,85,2
6,73,87,5
6,3,92,5
6,48,97,6
6,70,103,5
6,50,108,7
6,74,115,1
6,5,116,5
6,20,121,4
6,38,125,1
6,11,126,4
6,91,130,2
6,32,132,2
6,90,134,7
6,57,141,4
6,52,145,9
6,31,154,6
6,95,160,4
6,86,164,5
6,68,169,9
6,94,178,3
6,61,181,7
6,76,188,5
6,67,193,4
6,26,197,5
6,99,202,5
6,88,207,6
6,47,213,9
6,18,222,8
6,15,230,9
6,82,239,8
6,34,247,9
6,6,256,7
6,89,263,3
6,56,266,1
6,22,267,2
6,33,269,7
6,40,276,9
6,10,285,1
6,97,286,2
6,45,288,6
6,77,294,7
6,81,301,9
6,8,310,1
6,84,311,4
6,14,315,9
6,75,324,8
6,100,339,6
6,27,347,2
6,28,360,8
6,69,368,7
6,2,375,3
6,4,378,1
6,36,379,2
6,30,381,5
6,43,386,1
6,59,393,2
6,83,395,3
6,85,414,6
6,13,420,7
6,63,427,9
6,41,436,6
6,42,445,1
6,29,448,7
6,9,455,4
6,49,461,5
6,12,466,8
6,96,474,5
6,55,479,9
6,93,488,1
6,44,489,6
6,79,513,7
6,72,520,7
6,66,527,9
6,53,536,4
6,71,540,9
6,92,549,2
6,37,552,1
6,78,566,9
6,21,575,5
6,54,580,3
7,25,0,1
7,87,1,8
7,35,9,6
7,98,15,8
7,31,23,3
7,58,26,2
7,24,28,3
7,62,31,4
7,17,35,6
7,60,41,4
7,70,45,5
7,7,50,6
7,19,56,7
7,95,63,2
7,47,65,1
7,65,66,1
7,97,67,5
7,1,72,4
7,89,76,6
7,5,82,5
7,16,87,3
7,80,90,6
7,23,96,6
7,64,102,5
7,46,107,3
7,11,110,9
7,91,119,9
7,45,128,4
7,20,132,7
7,81,139,5
7,3,144,8
7,51,152,2
7,8,154,4
7,32,158,2
7,74,160,6
7,50,166,7
7,86,173,7
7,48,180,3
7,67,183,9
7,88,192,5
7,68,197,2
7,57,199,8
7,18,207,9
7,94,216,6
7,82,222,3
7,26,225,6
7,34,231,1
7,61,232,4
7,6,236,5
7,56,241,9
7,15,250,1
7,76,251,6
7,33,257,2
7,73,259,3
7,14,262,6
7,10,268,2
7,28,270,3
7,75,273,3
7,49,276,8
7,44,284,6
7,77,290,3
7,40,293,6
7,52,299,3
7,38,303,3
7,99,306,4
7,84,315,8
7,90,323,3
7,36,342,4
7,100,346,3
7,27,349,8
7,22,357,7
7,2,364,5
7,4,369,1
7,63,371,3
7,43,376,4
7,69,386,7
7,29,393,4
7,39,397,4
7,30,401,3
7,42,404,7
7,9,411,2
7,83,413,6
7,12,419,1
7,13,427,3
7,59,430,4
7,71,434,8
7,85,442,4
7,41,446,8
7,72,454,5
7,55,459,8
7,79,467,9
7,66,476,8
7,96,484,7
7,93,491,4
7,37,495,8
7,53,503,8
7,92,511,6
7,54,560,9
7,78,580,6
7,21,586,4
8,11,0,6
8,97,6,4
8,17,10,5
8,16,15,4
8,19,19,5
8,65,24,3
8,74,27,2
8,60,29,5
8,58,34,2
8,89,36,3
8,45,39,1
8,2,40,6
8,62,46,8
8,35,54,8
8,25,62,2
8,1,64,5
8,98,69,3
8,24,72,9
8,64,81,6
8,23,87,7
8,31,94,6
8,20,100,9
8,80,109,1
8,46,110,8
8,87,118,3
8,3,121,2
8,48,123,2
8,50,125,9
8,67,134,8
8,82,142,8
8,47,150,1
8,68,151,3
8,34,154,5
8,33,159,1
8,22,160,5
8,95,165,8
8,18,173,3
8,76,176,5
8,77,181,4
8,10,185,8
8,57,193,5
8,70,198,3
8,86,201,5
8,15,206,8
8,61,214,5
8,56,219,3
8,6,222,4
8,14,226,4
8,91,230,8
8,88,238,5
8,94,243,3
8,26,246,6
8,7,252,5
8,27,257,2
8,28,259,2
8,29,261,3
8,73,264,2
8,32,266,9
8,55,275,6
8,83,281,6
8,40,287,6
8,99,293,5
8,13,298,6
8,5,304,9
8,81,313,8
8,12,321,3
8,36,336,6
8,90,342,3
8,4,354,6
8,100,361,2
8,39,370,8
8,38,378,5
8,51,383,2
8,69,385,1
8,63,386,7
8,43,393,9
8,8,402,7
8,85,409,5
8,75,414,4
8,30,418,9
8,59,427,2
8,84,429,4
8,93,433,5
8,9,438,8
8,52,446,6
8,41,454,5
8,96,459,8
8,42,467,1
8,72,468,6
8,44,475,9
8,49,493,8
8,79,508,5
8,66,521,6
8,21,527,9
8,37,539,9
8,53,548,8
8,71,556,3
8,78,559,2
8,92,568,6
8,54,604,3
9,1,0,4
9,60,4,2
9,19,6,2
9,15,8,7
9,87,15,1
9,70,16,1
9,34,17,5
9,49,22,4
9,35,26,4
9,65,30,4
9,31,34,6
9,79,40,9
9,2,49,3
9,71,52,2
9,62,54,5
9,98,60,4
9,25,64,3
9,17,67,4
9,64,71,8
9,16,79,5
9,24,84,6
9,95,90,8
9,80,98,8
9,89,106,7
9,20,113,6
9,67,119,9
9,46,128,5
9,23,133,5
9,3,138,6
9,74,144,2
9,58,146,6
9,11,152,3
9,50,155,9
9,48,164,1
9,94,165,3
9,18,168,4
9,47,172,2
9,45,174,2
9,91,176,2
9,36,178,3
9,26,181,9
9,81,190,3
9,68,193,2
9,88,197,7
9,75,204,6
9,57,210,8
9,86,218,2
9,7,220,8
9,90,228,3
9,82,250,9
9,56,259,7
9,61,266,6
9,97,272,4
9,6,276,3
9,99,279,4
9,33,283,1
9,77,284,6
9,76,290,1
9,14,291,7
9,5,298,5
9,40,303,5
9,73,308,9
9,22,317,9
9,27,326,4
9,100,330,9
9,10,339,5
9,69,344,7
9,8,351,2
9,28,353,7
9,85,360,6
9,84,366,8
9,43,374,2
9,51,376,1
9,93,377,6
9,4,383,5
9,83,388,6
9,59,395,8
9,30,404,9
9,39,413,9
9,32,422,4
9,41,426,2
9,38,428,8
9,42,436,9
9,29,445,3
9,9,448,2
9,55,450,9
9,12,459,4
9,52,463,3
9,63,466,4
9,13,470,8
9,37,479,8
9,96,491,7
9,53,511,4
9,72,515,4
9,44,519,1
9,66,540,1
9,92,551,7
9,21,558,7
9,78,565,1
9,54,587,8
10,16,0,2
10,24,2,4
10,1,6,3
10,95,9,9
10,68,18,7
10,25,25,6
10,98,31,1
10,58,32,1
10,57,33,8
10,65,41,8
10,3,49,8
10,82,57,1
10,34,58,8
10,62,66,3
10,23,69,4
10,47,73,4
10,35,77,5
10,17,82,1
10,60,83,6
10,19,89,2
10,70,91,2
10,30,93,5
10,42,98,3
10,85,101,9
10,64,110,7
10,80,117,4
10,31,121,6
10,87,127,7
10,46,134,4
10,74,138,6
10,20,144,4
10,48,148,5
10,67,153,1
10,61,154,3
10,11,157,3
10,76,160,8
10,6,168,4
10,99,172,4
10,50,176,4
10,18,180,1
10,8,181,1
10,96,182,9
10,36,191,9
10,86,200,1
10,56,201,8
10,49,209,8
10,75,217,9
10,88,226,7
10,26,233,1
10,52,234,9
10,15,243,2
10,91,245,4
10,94,249,3
10,97,252,7
10,7,259,9
10,33,268,1
10,27,269,2
10,53,271,2
10,92,273,2
10,73,277,5
10,100,282,2
10,45,294,9
10,14,303,4
10,90,307,7
10,40,314,3
10,77,317,8
10,89,325,4
10,10,329,2
10,5,331,2
10,2,333,6
10,4,339,1
10,84,340,8
10,12,348,7
10,51,355,5
10,39,360,4
10,22,364,4
10,43,368,3
10,81,371,8
10,69,379,5
10,29,384,8
10,28,392,9
10,32,401,5
10,79,406,3
10,9,413,6
10,83,419,6
10,38,425,3
10,71,428,6
10,59,434,8
10,93,442,9
10,63,451,4
10,13,455,2
10,41,459,7
10,72,491,4
10,55,495,7
10,44,502,4
10,66,513,5
10,37,548,4
10,21,552,5
10,78,561,4
10,54,595,9
